Symbol,Date,Close,Volume
ADBL,2021-02-15,456.0,"64,582.00"
ADBL,2021-02-14,448.0,"52,654.00"
ADBL,2021-02-11,451.0,"58,376.00"
ADBL,2021-02-10,457.0,"34,799.00"
ADBL,2021-02-09,457.0,"52,134.00"
ADBL,2021-02-08,464.0,"107,995.00"
ADBL,2021-02-07,450.0,"68,729.00"
ADBL,2021-02-04,451.0,"77,015.00"
ADBL,2021-02-03,451.0,"86,928.00"
ADBL,2021-02-02,447.0,"63,651.00"
ADBL,2021-02-01,446.0,"39,012.00"
ADBL,2021-01-31,445.0,"106,833.00"
ADBL,2021-01-28,459.0,"112,245.00"
ADBL,2021-01-27,470.0,"87,784.00"
ADBL,2021-01-26,484.0,"216,204.00"
ADBL,2021-01-25,460.0,"125,936.00"
ADBL,2021-01-24,446.0,"58,964.00"
ADBL,2021-01-21,444.0,"48,043.00"
ADBL,2021-01-20,444.0,"43,511.00"
ADBL,2021-01-19,449.0,"64,531.00"
ADBL,2021-01-18,448.0,"61,879.00"
ADBL,2021-01-17,453.0,"52,720.00"
ADBL,2021-01-13,450.0,"52,729.00"
ADBL,2021-01-12,454.0,"28,076.00"
ADBL,2021-01-11,451.0,"59,076.00"
ADBL,2021-01-10,450.0,"90,717.00"
ADBL,2021-01-07,438.0,"39,177.00"
ADBL,2021-01-06,438.0,"33,745.00"
ADBL,2021-01-05,435.0,"22,837.00"
ADBL,2021-01-04,439.0,"29,054.00"
ADBL,2021-01-03,440.0,"46,462.00"
ADBL,2020-12-31,425.0,"48,740.00"
ADBL,2020-12-30,422.0,"30,138.00"
ADBL,2020-12-29,488.0,"96,176.00"
ADBL,2020-12-28,492.0,"32,570.00"
ADBL,2020-12-27,493.0,"41,700.00"
ADBL,2020-12-24,493.0,"57,679.00"
ADBL,2020-12-23,500.0,"73,410.00"
ADBL,2020-12-22,503.0,"85,171.00"
ADBL,2020-12-21,485.0,"103,564.00"
ADBL,2020-12-20,492.0,"104,545.00"
ADBL,2020-12-17,518.0,"87,068.00"
ADBL,2020-12-16,527.0,"76,542.00"
ADBL,2020-12-15,528.0,"117,229.00"
ADBL,2020-12-14,535.0,"323,130.00"
ADBL,2020-12-13,552.0,"136,826.00"
ADBL,2020-12-10,535.0,"54,470.00"
ADBL,2020-12-09,536.0,"92,328.00"
ADBL,2020-12-08,547.0,"226,073.00"
ADBL,2020-12-07,532.0,"131,127.00"
ADBL,2020-12-06,517.0,"171,129.00"
ADBL,2020-12-03,532.0,"90,643.00"
ADBL,2020-12-02,535.0,"111,044.00"
ADBL,2020-12-01,530.0,"151,300.00"
ADBL,2020-11-30,541.0,"169,861.00"
ADBL,2020-11-29,554.0,"230,701.00"
ADBL,2020-11-26,525.0,"85,540.00"
ADBL,2020-11-25,523.0,"79,838.00"
ADBL,2020-11-24,512.0,"66,020.00"
ADBL,2020-11-23,512.0,"196,565.00"
ADBL,2020-11-22,505.0,"152,285.00"
ADBL,2020-11-19,491.0,"71,429.00"
ADBL,2020-11-18,487.0,"143,816.00"
ADBL,2020-11-12,484.0,"79,435.00"
ADBL,2020-11-11,479.0,"69,277.00"
ADBL,2020-11-10,470.0,"80,125.00"
ADBL,2020-11-09,472.0,"33,751.00"
ADBL,2020-11-08,471.0,"26,833.00"
ADBL,2020-11-05,470.0,"102,758.00"
ADBL,2020-11-04,464.0,"33,667.00"
ADBL,2020-11-03,467.0,"53,871.00"
ADBL,2020-11-02,469.0,"52,560.00"
ADBL,2020-11-01,477.0,"116,363.00"
ADBL,2020-10-29,472.0,"114,747.00"
ADBL,2020-10-28,473.0,"83,397.00"
ADBL,2020-10-22,454.0,"68,836.00"
ADBL,2020-10-21,450.0,"48,986.00"
ADBL,2020-10-20,442.0,"28,155.00"
ADBL,2020-10-19,440.0,"23,746.00"
ADBL,2020-10-18,439.0,"28,101.00"
ADBL,2020-10-15,442.0,"35,904.00"
ADBL,2020-10-14,439.0,"19,883.00"
ADBL,2020-10-13,439.0,"18,523.00"
ADBL,2020-10-12,440.0,"35,458.00"
ADBL,2020-10-11,439.0,"27,787.00"
ADBL,2020-10-08,443.0,"37,815.00"
ADBL,2020-10-07,448.0,"55,530.00"
ADBL,2020-10-06,450.0,"117,064.00"
ADBL,2020-10-05,439.0,"40,920.00"
ADBL,2020-10-04,440.0,"76,534.00"
ADBL,2020-10-01,439.0,"17,254.00"
ADBL,2020-09-30,436.0,"37,898.00"
ADBL,2020-09-29,438.0,"45,801.00"
ADBL,2020-09-28,441.0,"31,645.00"
ADBL,2020-09-27,440.0,"66,164.00"
ADBL,2020-09-24,435.0,"43,273.00"
ADBL,2020-09-23,436.0,"38,716.00"
ADBL,2020-09-22,434.0,"93,124.00"
ADBL,2020-09-21,436.0,"54,729.00"
ADBL,2020-09-20,440.0,"53,218.00"
ADBL,2020-09-17,437.0,"95,389.00"
ADBL,2020-09-16,430.0,"35,281.00"
ADBL,2020-09-15,433.0,"31,509.00"
ADBL,2020-09-14,435.0,"64,709.00"
ADBL,2020-09-13,429.0,"40,426.00"
ADBL,2020-09-10,425.0,"30,353.00"
ADBL,2020-09-09,423.0,"30,486.00"
ADBL,2020-09-08,422.0,"18,591.00"
ADBL,2020-09-07,424.0,"30,894.00"
ADBL,2020-09-06,429.0,"51,535.00"
ADBL,2020-09-03,432.0,"54,999.00"
ADBL,2020-09-02,436.0,"108,553.00"
ADBL,2020-08-31,429.0,"40,437.00"
ADBL,2020-08-30,424.0,"20,137.00"
ADBL,2020-08-27,425.0,"30,360.00"
ADBL,2020-08-26,426.0,"39,150.00"
ADBL,2020-08-25,421.0,"39,774.00"
ADBL,2020-08-24,420.0,"30,112.00"
ADBL,2020-08-23,414.0,"8,109.00"
ADBL,2020-08-20,412.0,"8,351.00"
ADBL,2020-08-19,409.0,"25,812.00"
ADBL,2020-08-18,417.0,"16,446.00"
ADBL,2020-08-17,415.0,"20,840.00"
ADBL,2020-08-16,410.0,"34,679.00"
ADBL,2020-08-13,415.0,"27,971.00"
ADBL,2020-08-12,419.0,"25,454.00"
ADBL,2020-08-11,419.0,"26,345.00"
ADBL,2020-08-10,425.0,"30,437.00"
ADBL,2020-08-09,412.0,"33,276.00"
ADBL,2020-08-06,406.0,"33,954.00"
ADBL,2020-08-05,407.0,"30,060.00"
ADBL,2020-08-03,411.0,"26,260.00"
ADBL,2020-08-02,406.0,"64,556.00"
ADBL,2020-07-30,427.0,"34,944.00"
ADBL,2020-07-29,422.0,"61,718.00"
ADBL,2020-07-28,432.0,"30,474.00"
ADBL,2020-07-27,433.0,"51,602.00"
ADBL,2020-07-26,434.0,"60,056.00"
ADBL,2020-07-23,428.0,"33,121.00"
ADBL,2020-07-22,426.0,"55,050.00"
ADBL,2020-07-21,431.0,"70,227.00"
ADBL,2020-07-20,442.0,"152,858.00"
ADBL,2020-07-19,432.0,90.00
ADBL,2020-07-16,400.0,"49,834.00"
ADBL,2020-07-15,385.0,"34,899.00"
ADBL,2020-07-14,375.0,"9,391.00"
ADBL,2020-07-13,375.0,"38,001.00"
ADBL,2020-07-12,375.0,"20,839.00"
ADBL,2020-07-09,368.0,"10,849.00"
ADBL,2020-07-08,368.0,"15,958.00"
ADBL,2020-07-07,374.0,"16,559.00"
ADBL,2020-07-06,365.0,"25,485.00"
ADBL,2020-07-05,356.0,"29,844.00"
ADBL,2020-07-02,345.0,"13,518.00"
ADBL,2020-07-01,380.0,"16,073.00"
ADBL,2020-06-30,350.0,"4,499.00"
ADBL,2020-06-29,329.0,"12,955.00"
ADBL,2020-05-13,347.0,240.00
ADBL,2020-05-12,357.0,470.00
ADBL,2020-03-22,368.0,"5,639.00"
ADBL,2020-03-19,376.0,"34,900.00"
ADBL,2020-03-18,370.0,"50,811.00"
ADBL,2020-03-17,378.0,"45,920.00"
ADBL,2020-03-16,382.0,"34,352.00"
ADBL,2020-03-15,382.0,"67,992.00"
ADBL,2020-03-12,397.0,"66,328.00"
ADBL,2020-03-11,406.0,"73,399.00"
ADBL,2020-03-10,380.0,"44,333.00"
ADBL,2020-03-05,405.0,"51,446.00"
ADBL,2020-03-04,416.0,"59,890.00"
ADBL,2020-03-03,425.0,"83,824.00"
ADBL,2020-03-02,420.0,"52,575.00"
ADBL,2020-03-01,452.0,"86,815.00"
ADBL,2020-02-27,467.0,"110,009.00"
ADBL,2020-02-26,453.0,"88,846.00"
ADBL,2020-02-25,435.0,"48,731.00"
ADBL,2020-02-24,432.0,"104,982.00"
ADBL,2020-02-23,431.0,"130,275.00"
ADBL,2020-02-20,398.0,"25,763.00"
ADBL,2020-02-19,397.0,"17,687.00"
ADBL,2020-02-18,397.0,"41,812.00"
ADBL,2020-02-17,396.0,"42,746.00"
ADBL,2020-02-16,390.0,"29,836.00"
ADBL,2020-02-13,384.0,"20,972.00"
ADBL,2020-02-12,388.0,"34,048.00"
ADBL,2020-02-11,385.0,"13,972.00"
ADBL,2020-02-10,380.0,"14,196.00"
ADBL,2020-02-09,381.0,"11,030.00"
ADBL,2020-02-06,385.0,"11,711.00"
ADBL,2020-02-05,385.0,"12,291.00"
ADBL,2020-02-04,386.0,"32,960.00"
ADBL,2020-02-03,388.0,"22,861.00"
ADBL,2020-02-02,390.0,"25,714.00"
ADBL,2020-01-30,384.0,"10,082.00"
ADBL,2020-01-29,384.0,"8,241.00"
ADBL,2020-01-28,386.0,"14,063.00"
ADBL,2020-01-27,387.0,"23,768.00"
ADBL,2020-01-26,372.0,"16,983.00"
ADBL,2020-01-23,382.0,"11,817.00"
ADBL,2020-01-22,386.0,"13,717.00"
ADBL,2020-01-21,389.0,"20,945.00"
ADBL,2020-01-20,389.0,"50,503.00"
ADBL,2020-01-19,396.0,"37,203.00"
ADBL,2020-01-16,391.0,"30,689.00"
ADBL,2020-01-15,386.0,"22,021.00"
ADBL,2020-01-14,378.0,"11,083.00"
ADBL,2020-01-13,379.0,"39,441.00"
ADBL,2020-01-12,371.0,"15,768.00"
ADBL,2020-01-09,365.0,"11,059.00"
ADBL,2020-01-08,369.0,"10,093.00"
ADBL,2020-01-07,373.0,"9,507.00"
ADBL,2020-01-06,371.0,"26,892.00"
ADBL,2020-01-05,363.0,"11,390.00"
ADBL,2020-01-02,359.0,"6,793.00"
ADBL,2020-01-01,367.0,"7,109.00"
ADBL,2019-12-31,366.0,"8,569.00"
ADBL,2019-12-30,365.0,"8,211.00"
ADBL,2019-12-29,370.0,"20,987.00"
ADBL,2019-12-26,417.0,"103,337.00"
ADBL,2019-12-25,414.0,"31,149.00"
ADBL,2019-12-24,413.0,"19,873.00"
ADBL,2019-12-23,412.0,"20,783.00"
ADBL,2019-12-22,412.0,"13,018.00"
ADBL,2019-12-19,404.0,"5,118.00"
ADBL,2019-12-18,406.0,"9,668.00"
ADBL,2019-12-17,407.0,"6,407.00"
ADBL,2019-12-16,406.0,"9,861.00"
ADBL,2019-12-15,413.0,"8,639.00"
ADBL,2019-12-12,412.0,"21,051.00"
ADBL,2019-12-11,414.0,"13,042.00"
ADBL,2019-12-10,415.0,"67,690.00"
ADBL,2019-12-09,411.0,"10,680.00"
ADBL,2019-12-08,409.0,"6,252.00"
ADBL,2019-12-05,405.0,"6,589.00"
ADBL,2019-12-04,405.0,"11,388.00"
ADBL,2019-12-03,401.0,"6,534.00"
ADBL,2019-12-02,403.0,"17,229.00"
ADBL,2019-12-01,404.0,"5,892.00"
ADBL,2019-11-28,404.0,"5,609.00"
ADBL,2019-11-27,409.0,"5,247.00"
ADBL,2019-11-26,405.0,"11,131.00"
ADBL,2019-11-25,409.0,"5,669.00"
ADBL,2019-11-24,404.0,"14,677.00"
ADBL,2019-11-21,412.0,"9,107.00"
ADBL,2019-11-20,416.0,"12,638.00"
ADBL,2019-11-19,416.0,"21,222.00"
ADBL,2019-11-18,418.0,"52,113.00"
ADBL,2019-11-17,415.0,"11,182.00"
ADBL,2019-11-14,417.0,"18,775.00"
ADBL,2019-11-13,416.0,"23,563.00"
ADBL,2019-11-12,417.0,"12,550.00"
ADBL,2019-11-11,421.0,"3,581.00"
ADBL,2019-11-10,419.0,"11,958.00"
ADBL,2019-11-07,415.0,"18,305.00"
ADBL,2019-11-06,415.0,"16,754.00"
ADBL,2019-11-05,416.0,"12,478.00"
ADBL,2019-11-04,413.0,"13,907.00"
ADBL,2019-11-03,412.0,"4,909.00"
ADBL,2019-10-31,413.0,"4,949.00"
ADBL,2019-10-24,414.0,"9,027.00"
ADBL,2019-10-23,413.0,"2,992.00"
ADBL,2019-10-22,411.0,"7,228.00"
ADBL,2019-10-21,412.0,"13,609.00"
ADBL,2019-10-20,413.0,"11,108.00"
ADBL,2019-10-17,414.0,"15,319.00"
ADBL,2019-10-16,414.0,"10,681.00"
ADBL,2019-10-15,413.0,"34,190.00"
ADBL,2019-10-14,410.0,"15,531.00"
ADBL,2019-10-10,415.0,"1,419.00"
ADBL,2019-10-03,416.0,"3,319.00"
ADBL,2019-10-02,411.0,"3,711.00"
ADBL,2019-10-01,417.0,"11,045.00"
ADBL,2019-09-30,415.0,"9,318.00"
ADBL,2019-09-29,418.0,"23,666.00"
ADBL,2019-09-26,410.0,"13,312.00"
ADBL,2019-09-24,412.0,"8,687.00"
ADBL,2019-09-23,414.0,"17,256.00"
ADBL,2019-09-22,414.0,"14,749.00"
ADBL,2019-09-19,413.0,"22,965.00"
ADBL,2019-09-18,423.0,"28,150.00"
ADBL,2019-09-17,418.0,"22,549.00"
ADBL,2019-09-16,408.0,"23,477.00"
ADBL,2019-09-15,413.0,"18,691.00"
ADBL,2019-09-12,416.0,"27,640.00"
ADBL,2019-09-11,418.0,"22,008.00"
ADBL,2019-09-10,418.0,"21,628.00"
ADBL,2019-09-09,418.0,"19,723.00"
ADBL,2019-09-08,422.0,"8,733.00"
ADBL,2019-09-05,425.0,"15,371.00"
ADBL,2019-09-04,426.0,"22,525.00"
ADBL,2019-09-03,424.0,"36,698.00"
ADBL,2019-09-02,417.0,"43,531.00"
ADBL,2019-09-01,421.0,"17,893.00"
ADBL,2019-08-29,426.0,"11,405.00"
ADBL,2019-08-28,425.0,"21,023.00"
ADBL,2019-08-27,426.0,"14,181.00"
ADBL,2019-08-26,425.0,"16,088.00"
ADBL,2019-08-25,427.0,"20,297.00"
ADBL,2019-08-22,428.0,"28,290.00"
ADBL,2019-08-21,429.0,"20,878.00"
ADBL,2019-08-20,427.0,"17,383.00"
ADBL,2019-08-19,431.0,"38,717.00"
ADBL,2019-08-18,430.0,"36,698.00"
ADBL,2019-08-15,430.0,"36,318.00"
ADBL,2019-08-14,429.0,"13,082.00"
ADBL,2019-08-13,428.0,"17,896.00"
ADBL,2019-08-12,431.0,"20,621.00"
ADBL,2019-08-11,430.0,"25,832.00"
ADBL,2019-08-08,431.0,"34,679.00"
ADBL,2019-08-07,435.0,"56,560.00"
ADBL,2019-08-06,432.0,"196,356.00"
ADBL,2019-08-05,433.0,"44,680.00"
ADBL,2019-08-04,437.0,"68,518.00"
ADBL,2019-08-01,430.0,"37,084.00"
ADBL,2019-07-31,431.0,"42,713.00"
ADBL,2019-07-30,429.0,"31,788.00"
ADBL,2019-07-29,427.0,"35,679.00"
ADBL,2019-07-28,425.0,"96,129.00"
ADBL,2019-07-25,430.0,"97,104.00"
ADBL,2019-07-24,433.0,"61,735.00"
ADBL,2019-07-23,435.0,"105,508.00"
ADBL,2019-07-22,416.0,"19,276.00"
ADBL,2019-07-21,414.0,"14,478.00"
ADBL,2019-07-18,418.0,"20,493.00"
KBL,2024-07-17,162.6,"402,147.00"
KBL,2024-07-16,159.4,"291,266.00"
KBL,2024-07-15,153.7,"375,066.00"
KBL,2024-07-14,156.2,"379,761.00"
KBL,2024-07-11,147.0,"372,558.00"
KBL,2024-07-10,147.0,"212,576.00"
KBL,2024-07-09,143.5,"130,497.00"
KBL,2024-07-08,143.0,"71,144.00"
KBL,2024-07-07,142.8,"115,705.00"
KBL,2024-07-04,142.0,"174,339.00"
KBL,2024-07-03,142.0,"81,421.00"
KBL,2024-07-02,141.5,"165,684.00"
KBL,2024-07-01,138.0,"105,045.00"
KBL,2024-06-30,135.0,"83,368.00"
KBL,2024-06-27,136.0,"46,232.00"
KBL,2024-06-26,134.3,"79,930.00"
KBL,2024-06-25,136.5,"76,250.00"
KBL,2024-06-24,136.5,"56,888.00"
KBL,2024-06-23,137.0,"48,800.00"
KBL,2024-06-20,137.8,"162,169.00"
KBL,2024-06-19,138.0,"37,616.00"
KBL,2024-06-18,138.9,"73,305.00"
KBL,2024-06-16,140.0,"67,091.00"
KBL,2024-06-13,142.0,"70,592.00"
KBL,2024-06-12,142.0,"87,809.00"
KBL,2024-06-11,141.0,"104,359.00"
KBL,2024-06-10,138.9,"66,229.00"
KBL,2024-06-09,138.0,"86,922.00"
KBL,2024-06-06,140.0,"59,331.00"
KBL,2024-06-05,141.0,"52,869.00"
KBL,2024-06-04,142.8,"32,331.00"
KBL,2024-06-03,142.2,"54,207.00"
KBL,2024-06-02,142.9,"89,221.00"
KBL,2024-05-30,143.0,"121,392.00"
KBL,2024-05-29,146.0,"163,664.00"
KBL,2024-05-27,150.5,"174,877.00"
KBL,2024-05-26,150.2,"269,078.00"
KBL,2024-05-22,154.0,"447,690.00"
KBL,2024-05-21,146.0,"185,624.00"
KBL,2024-05-20,144.3,"443,058.00"
KBL,2024-05-19,138.8,"106,406.00"
KBL,2024-05-16,137.0,"124,746.00"
KBL,2024-05-15,139.0,"142,190.00"
KBL,2024-05-14,140.0,"110,121.00"
KBL,2024-05-13,140.4,"476,129.00"
KBL,2024-05-12,132.2,"114,108.00"
KBL,2024-05-09,132.0,"63,506.00"
KBL,2024-05-08,130.4,"76,565.00"
KBL,2024-05-07,131.5,"74,405.00"
KBL,2024-05-06,132.3,"117,819.00"
KBL,2024-05-05,132.0,"86,711.00"
KBL,2024-05-02,133.0,"121,363.00"
KBL,2024-04-30,134.5,"97,158.00"
KBL,2024-04-29,133.3,"66,731.00"
KBL,2024-04-28,135.0,"117,579.00"
KBL,2024-04-25,134.0,"102,913.00"
KBL,2024-04-24,132.9,"94,328.00"
KBL,2024-04-22,132.8,"83,095.00"
KBL,2024-04-21,133.5,"165,637.00"
KBL,2024-04-18,135.0,"85,019.00"
KBL,2024-04-16,134.8,"102,317.00"
KBL,2024-04-15,135.1,"73,450.00"
KBL,2024-04-14,136.9,"59,235.00"
KBL,2024-04-10,137.7,"72,729.00"
KBL,2024-04-09,137.7,"79,523.00"
KBL,2024-04-07,137.0,"123,403.00"
KBL,2024-04-04,136.0,"69,314.00"
KBL,2024-04-03,136.8,"75,945.00"
KBL,2024-04-02,136.5,"55,325.00"
KBL,2024-04-01,138.0,"72,735.00"
KBL,2024-03-31,138.0,"60,818.00"
KBL,2024-03-28,138.9,"138,953.00"
KBL,2024-03-27,139.1,"94,353.00"
KBL,2024-03-26,140.3,"158,827.00"
KBL,2024-03-25,139.9,"85,122.00"
KBL,2024-03-21,140.6,"60,669.00"
KBL,2024-03-20,141.8,"72,440.00"
KBL,2024-03-19,142.3,"108,661.00"
KBL,2024-03-18,143.0,"221,718.00"
KBL,2024-03-17,143.5,"108,788.00"
KBL,2024-03-14,145.4,"74,938.00"
KBL,2024-03-13,147.9,"72,252.00"
KBL,2024-03-12,147.0,"139,814.00"
KBL,2024-03-10,145.0,"70,727.00"
KBL,2024-03-07,144.0,"50,150.00"
KBL,2024-03-06,144.0,"93,007.00"
KBL,2024-03-05,142.8,"108,552.00"
KBL,2024-03-04,150.0,"15,840.00"
KBL,2024-03-03,140.0,"61,907.00"
KBL,2024-02-29,140.6,"83,686.00"
KBL,2024-02-28,142.0,"96,077.00"
KBL,2024-02-27,143.0,"83,887.00"
KBL,2024-02-26,143.0,"146,323.00"
KBL,2024-02-25,142.8,"89,207.00"
KBL,2024-02-22,145.0,"185,666.00"
KBL,2024-02-21,146.0,"85,709.00"
KBL,2024-02-20,145.0,"122,037.00"
KBL,2024-02-18,145.9,"140,350.00"
KBL,2024-02-15,147.8,"100,556.00"
KBL,2024-02-14,147.9,"107,946.00"
KBL,2024-02-13,147.9,"99,488.00"
KBL,2024-02-12,149.0,"97,547.00"
KBL,2024-02-11,148.2,"106,437.00"
KBL,2024-02-08,149.0,"196,369.00"
KBL,2024-02-07,149.8,"272,374.00"
KBL,2024-02-06,150.4,"171,354.00"
KBL,2024-02-05,149.0,"133,614.00"
KBL,2024-02-04,149.0,"140,493.00"
KBL,2024-02-01,149.0,"178,025.00"
KBL,2024-01-31,151.8,"270,719.00"
KBL,2024-01-30,152.9,"195,550.00"
KBL,2024-01-29,152.3,"148,431.00"
KBL,2024-01-28,153.0,"107,134.00"
KBL,2024-01-25,154.3,"210,216.00"
KBL,2024-01-24,153.3,"120,122.00"
KBL,2024-01-23,156.0,"206,278.00"
KBL,2024-01-22,155.5,"270,053.00"
KBL,2024-01-21,156.7,"229,146.00"
KBL,2024-01-18,162.9,"123,783.00"
KBL,2024-01-17,163.0,"435,459.00"
KBL,2024-01-16,163.0,"185,907.00"
KBL,2024-01-14,159.4,"100,888.00"
KBL,2024-01-11,159.0,"54,478.00"
KBL,2024-01-10,159.4,"160,937.00"
KBL,2024-01-09,157.1,"114,145.00"
KBL,2024-01-08,157.0,"134,103.00"
KBL,2024-01-07,155.0,"145,702.00"
KBL,2024-01-04,157.9,"110,816.00"
KBL,2024-01-03,157.4,"64,765.00"
KBL,2024-01-02,157.0,"102,253.00"
KBL,2024-01-01,160.0,"149,150.00"
KBL,2023-12-28,160.0,"125,725.00"
KBL,2023-12-27,160.9,"234,037.00"
KBL,2023-12-24,162.0,"170,471.00"
KBL,2023-12-21,164.1,"243,515.00"
KBL,2023-12-20,169.0,"237,103.00"
KBL,2023-12-19,168.0,"216,179.00"
KBL,2023-12-18,162.9,"316,567.00"
KBL,2023-12-17,156.0,"142,199.00"
KBL,2023-12-14,156.5,"52,712.00"
KBL,2023-12-13,157.5,"78,908.00"
KBL,2023-12-12,158.0,"124,794.00"
KBL,2023-12-11,160.0,"184,179.00"
KBL,2023-12-10,161.0,"26,357.00"
KBL,2023-12-07,151.0,"64,547.00"
KBL,2023-12-06,149.6,"33,130.00"
KBL,2023-12-05,150.8,"57,332.00"
KBL,2023-12-04,150.4,"43,873.00"
KBL,2023-12-03,150.1,"44,446.00"
KBL,2023-11-30,150.9,"71,006.00"
KBL,2023-11-29,152.0,"29,197.00"
KBL,2023-11-28,152.0,"37,925.00"
KBL,2023-11-27,154.0,"84,259.00"
KBL,2023-11-26,156.6,"68,959.00"
KBL,2023-11-23,153.9,"44,849.00"
KBL,2023-11-22,151.5,"29,095.00"
KBL,2023-11-21,150.9,"35,108.00"
KBL,2023-11-20,152.4,"29,875.00"
KBL,2023-11-09,151.7,"37,019.00"
KBL,2023-11-08,151.0,"34,181.00"
KBL,2023-11-07,151.0,"60,321.00"
KBL,2023-11-06,151.9,"59,314.00"
KBL,2023-11-05,151.7,"78,815.00"
KBL,2023-11-02,155.0,"25,485.00"
KBL,2023-11-01,155.5,"34,148.00"
KBL,2023-10-31,155.5,"74,528.00"
KBL,2023-10-30,156.0,"44,579.00"
KBL,2023-10-29,156.7,"41,634.00"
KBL,2023-10-19,157.8,"28,336.00"
KBL,2023-10-18,158.0,"49,301.00"
KBL,2023-10-17,155.7,"60,186.00"
KBL,2023-10-16,154.0,"66,521.00"
KBL,2023-10-12,156.9,"125,886.00"
KBL,2023-10-11,158.0,"47,695.00"
KBL,2023-10-10,157.0,"36,152.00"
KBL,2023-10-09,159.0,"46,454.00"
KBL,2023-10-08,157.8,"41,953.00"
KBL,2023-10-05,159.4,"86,626.00"
KBL,2023-10-04,161.0,"69,350.00"
KBL,2023-10-03,159.0,"76,675.00"
KBL,2023-10-02,158.8,"76,399.00"
KBL,2023-10-01,159.0,"55,341.00"
KBL,2023-09-27,160.0,"122,168.00"
KBL,2023-09-26,161.0,"89,670.00"
KBL,2023-09-25,159.0,"42,032.00"
KBL,2023-09-24,159.8,"96,694.00"
KBL,2023-09-21,161.6,"139,151.00"
KBL,2023-09-19,157.8,"33,745.00"
KBL,2023-09-18,156.8,"24,146.00"
KBL,2023-09-17,156.9,"51,675.00"
KBL,2023-09-13,159.4,"54,797.00"
KBL,2023-09-12,158.1,"51,252.00"
KBL,2023-09-11,159.0,"52,374.00"
KBL,2023-09-10,156.5,"73,388.00"
KBL,2023-09-07,155.0,"89,826.00"
KBL,2023-09-05,155.6,"52,392.00"
KBL,2023-09-04,157.9,"56,633.00"
KBL,2023-09-03,156.0,"71,723.00"
KBL,2023-08-30,157.0,"67,256.00"
KBL,2023-08-29,157.4,"42,101.00"
KBL,2023-08-28,158.3,"50,652.00"
KBL,2023-08-27,157.0,"65,908.00"
KBL,2023-08-24,159.8,"87,920.00"
KBL,2023-08-23,161.0,"85,417.00"
KBL,2023-08-22,160.9,"74,921.00"
KBL,2023-08-21,159.6,"97,626.00"
KBL,2023-08-20,161.3,"88,228.00"
KBL,2023-08-17,162.0,"86,747.00"
KBL,2023-08-16,160.4,"156,455.00"
KBL,2023-08-15,161.0,"66,929.00"
KBL,2023-08-14,162.9,"84,610.00"
KBL,2023-08-13,162.5,"160,269.00"
KBL,2023-08-10,161.5,"100,579.00"
KBL,2023-08-09,165.0,"171,665.00"
KBL,2023-08-08,162.5,"113,453.00"
KBL,2023-08-07,163.0,"248,575.00"
KBL,2023-08-06,164.7,"449,761.00"
KBL,2023-08-03,173.2,"119,412.00"
KBL,2023-08-02,171.0,"141,679.00"
KBL,2023-08-01,169.8,"177,555.00"
KBL,2023-07-31,172.0,"188,684.00"
KBL,2023-07-30,172.5,"118,915.00"
KBL,2023-07-27,175.0,"215,160.00"
KBL,2023-07-26,177.0,"153,024.00"
KBL,2023-07-25,176.9,"418,208.00"
KBL,2023-07-24,185.0,"698,201.00"
KBL,2023-07-23,189.9,"442,805.00"
KBL,2023-07-20,178.9,"330,135.00"
KBL,2023-07-19,179.8,"453,907.00"
KBL,2023-07-18,171.8,"208,837.00"
KBL,2023-07-17,170.7,"221,976.00"
KBL,2023-07-16,165.0,"178,823.00"
KBL,2023-07-13,160.0,"115,663.00"
KBL,2023-07-12,162.7,"87,200.00"
KBL,2023-07-11,160.2,"128,742.00"
KBL,2023-07-10,158.8,"125,621.00"
KBL,2023-07-09,157.8,"187,692.00"
KBL,2023-07-06,158.0,"132,201.00"
KBL,2023-07-05,157.5,"160,198.00"
KBL,2023-07-04,158.1,"183,423.00"
KBL,2023-07-03,159.0,"224,516.00"
KBL,2023-07-02,161.5,"156,299.00"
KBL,2023-06-28,165.9,"178,887.00"
KBL,2023-06-27,170.8,"259,663.00"
KBL,2023-06-26,163.9,"137,301.00"
KBL,2023-06-25,162.0,"256,573.00"
KBL,2023-06-22,161.0,"95,852.00"
KBL,2023-06-21,162.4,"122,732.00"
KBL,2023-06-20,163.9,"130,904.00"
KBL,2023-06-19,163.8,"100,955.00"
KBL,2023-06-18,165.9,"158,828.00"
KBL,2023-06-15,166.7,"113,464.00"
KBL,2023-06-14,167.0,"261,054.00"
KBL,2023-06-13,164.8,"154,271.00"
KBL,2023-06-12,164.0,"120,769.00"
KBL,2023-06-11,165.1,"162,974.00"
KBL,2023-06-08,162.1,"115,970.00"
KBL,2023-06-07,161.8,"197,747.00"
KBL,2023-06-06,161.7,"215,643.00"
KBL,2023-06-05,161.9,"50,892.00"
KBL,2023-06-04,163.5,"50,186.00"
KBL,2023-06-01,162.0,"74,251.00"
KBL,2023-05-31,163.0,"155,371.00"
KBL,2023-05-30,164.8,"94,586.00"
KBL,2023-05-28,168.0,"122,333.00"
KBL,2023-05-24,169.2,"93,761.00"
KBL,2023-05-23,169.2,"126,022.00"
KBL,2023-05-22,165.8,"87,722.00"
KBL,2023-05-21,165.5,"106,543.00"
KBL,2023-05-18,166.7,"123,426.00"
